Date,Time,Response,Review
06-09-2025,13:25:10,No,lovely place decent Ambience the food is really good one of the best service in the city in hyper local Nitish was really amazing overall order super spicy wings chicken tikka pizza really very good thanks Nitish will visit again
07-09-2025,14:25:10,Yes,"Review :

Recently we've received an invitation from Hyper Local. It's on the 3rd or Top Floor of SLN Terminus, Gachibowli, just next to Platinum Cinemas. The place is located in a good, open area and has both indoor and outdoor sittings to offer. And if you go there before Sunset, you can enjoy the dawn. The Ambiance is pretty good, with:

Full Bar

Nightlife

Live Music

Private Dining Area Available

Wi-Fi

Live Sports Screening

Indoor Seating

Smoking Area

Buffet

If you are looking for a full hangout with friends or office colleagues, this is the perfect place. Their food is pretty good, with reasonable price. I find the prices are on the lower side, than any other nearby cafes.

They are serving IPL Live Screening with Bucket Bonanza where you can get 4 pints of Beer including a veg/non-veg starter. But you need to remember the Entry is restricted to adults, no kids allowed.

Anyway, yesterday, I went to keep the invitation. It was around 6:15 pm and almost empty as the crowd starts after 8 pm anyday. I asked to serve their specialty, so they advised me to try thier special mocktail and cocktail. First, they served LSD, which is a kickoff cocktail, made with 5 types of liqueur, like Gin, Vodka, Tequila, Rum & Triple Sec. and made with freshly squeezed Orange juice. Triple sec is an orange flavored liqueur, made from the dried peels of bitter & sweet oranges. And with the use of Fresh Orange juice, the cocktail taste was so good and strong as well. I was eagerly waiting for the Mocktail. Thought of trying the non-alcohol drink first, then the cocktail. The mocktail was served along with Chicken Taco.

The mocktail was made with Fresh Kiwi & Mint. The flavor of fresh ingredients were significant, made the drink so refreshing. Usually in bars, they use the syrup but here they use the fresh ingredients which made their drinks really nice.

After that I tried their Chicken Taco. Those Tacos were made for Indians, so you can't get the blunt taste, but the real fusion works here. Those Tacos were stuffed with Indian spiced grilled Chicken and topped with mint raita and served in Malabar Ghee fried Parotas. Taste wise they were so good, but the only thing which bothered me, the Malabar Parota. As the parotas have layers, so it was difficult to hold the entire thing. so, I suggested to use plain Wheat Four/Maida Tortillas, I believe the taste will also go better with the Indian spiced Grilled Chicken. And yes, the Tacos were too filling, I could have only 2 of them.

Now it's time for the Cocktail, which was literally inviting me to taste it. And believe me it was kicking off,so strong, but nice Orange flavored & very refreshing. I could only finish the 3/4th of the entire portion.

The stuff were insisting me to try something else on food. I left it on them, so they suggested me to try their signature dish Chicken Sambousek, what is that? That is Baharat Spiced Chicken Keema cooked & folded in spring roll sheet and then deep fried. Served with 3 types of dip, Mayo, Mint raita & Sweet Tamarind & saffron chutney. I liked to try these Sambousek with sweet Tamarind chutney, it went so well together.

Now you might be wondering what Baharat spice is? As per the Chef, the word baharat actually means ""spices"" in Arabic and not a single spice, but a blend of several spices. In this blend you can find black pepper, coriander, paprika, cardamom, nutmeg, cumin, cloves, and cinnamon. So, the chicken keema was cooked with these spices. Though the Sombousek looks pretty similar with Samosa, but the taste was very different. And that's why the 3 different types of dips were served.

I felt the food quality & quantity is quite enough & satisfactory as per price. Definetly overall 4.5 out of 5.

Already written about the ambiance : 5 out of 5

Location is also easy to reach : 4.5 out of 5

Service was a Professional & efficient : 5 out of 5

As per my experience, young people have a great option for a Bar Cum Restaurant which serves both quanlity & quantity of food & dink on reasonable price, with nightlife & live screening & beautiful ambiance."
08-09-2025,15:25:10,No,They have worst north indian food i believe. Spoiled my birthday mood since i am punjabi and ordered north indian food. But other than that chinese and continental was good. Their safe sex on beach deink is great just.
09-09-2025,16:25:10,Yes,"Monday blues can go away if the day ends a relaxing note and on top of that when you have GOT being screened then things get better. Yes you heard it right they are screening the latest season of GOT. I had received an invite from this restaurant for review on their summer special menu of cocktails, yes they have a new menu for that to try now. They are ""fancier than you are"". 😎😉🙂

I ordered for 🍅🍸 Blood Diamond Bloody Mary to start with which was different when they added Dijon Mustard. You can taste the mustard twist and smell the coriander leaves in the cocktail. The bartender brought the ingredients in test tubes, mixed it all up on the table and shook it just before serving. My next cocktail was Thyme of Your Life, well that had quite an interesting presentation with dry ice. Now, this drink actually gives you a kick 🙃😜🤪 in first sip itself. The 🍑 🍸 peach and vanilla flavours makes it refreshing but the thyme gives the twist in the taste. I would definitely recommend this beautifully presented drink. Coming on to the food- after going through the menu for a long time I finally ordered the Indianised version of Pasta- Fusili in Kasuri Methi and Coriander sauce. The name seemed to be different and you get a very light aroma of methi and coriander seeds being infused in the cream sauce. It was full of medium size diced veggies like- Zucchini, bell peppers, broccoli and 🍄 mushroom and sprinkled with very finely chopped coriander served with 2 slices of garlic bread 🍞 😋.

It was good experience on my first visit. The staff was courteous, polite and very patient with their guests. Overall I would like to rate it 4/5. You should definitely try this place for hangouts."
10-09-2025,17:25:10,No,Amazing place and best to chill out with friends.Specially the outdoor ambience we simply loved it as well as the food was also nice and along with the service
11-09-2025,18:25:10,Yes,Food is delicious and great hospitality too by Sandeep. Would recommend others to come over here and taste the delicious dishes.. and friendly staff thanks all of you ....
12-09-2025,19:25:10,No,Nice place to hang out... Food was really good as well as drinks.. Ambience and music was really good..Loved the DJ for friday night.. worth visiting the place.
13-09-2025,20:25:10,Yes,As here the food was good and they serve all the cusines chinese north and hyderabadi and buffet the chinese dishes were delicious compared to others can go with friends for hangout
14-09-2025,21:25:10,No,"Went on a Saturday night. It was ladies night. I enjoyed the feel ambience, music and dance floor. I wish there could be a better system for ladies night rather than queuing up across bar counter n shouting to be Heard amongst over enthusiastic young ladies pushing you around.
Feel was just right n Music was bomb.. danced till we drop"
15-09-2025,22:25:10,Yes,Pizza is good...nice staff...ambiance good but better to visit night time to see the beauty of lights...place is very quiet during day time.
16-09-2025,23:25:10,No,Excellent Drinks and some great starters suggested by the courteous staff.. Superb Ambience... Must visit for all and come long with family to have some good time...
17-09-2025,00:25:10,Yes,"Food - 4/5
Ambience - 3.5/5
Service - 1/5

I visited the place last week. The food was tasty and so was ambience but I have serious concern with the services.

We asked for regular water , and they brought dirty, stinky water just to sell the bottled water. The waiter made facial remarks as in this is what you get for free.

It was highly irresponsible.
Also we had to literally beg them to bring the cheque.

Please train your staff if you want to ."
18-09-2025,01:25:10,No,"Nice place for hangout.............. and sevice was too great, n server nitish is treat like as friend.....
And his suggestions is very amazing ..... So plz meet him before service.........."
19-09-2025,02:25:10,Yes,Amazing place to chill. Live music and ambience is up to the mark. Food is fine. They should include some options in mocktails and drinks. Overall a good place to hangout with friends.
20-09-2025,03:25:10,No,One place to order pasta when you’re hungry in office also stomach filling with two toasted breads if your hungry want to order something quickly without scrolling down much just order it and wiat for the food
21-09-2025,04:25:10,Yes,Menu needs a major overhaul. Not for a large group of people. Not for everyone due to limited items in menu. Mocktails are damn expensive. Ambience not as good as few competitors.
22-09-2025,05:25:10,No,The place is within the SLN mall in gachiwali.we took the inside seating.the ambience is petty coll.we had couple of beer & long island ice tea with chi 65 which is yami👍
23-09-2025,06:25:10,Yes,"There is a cafe named Hyper Local Cafe in Manikonda ,I don’t know if this belongs to the same one but went to this place with certain expectations but was disappointed...it has quite a good experience,especially outside there is a nice setup ,leaving that apart ,food was not upto the mark ,Had Butter Naan and two chicken curries which really didn’t make me happy..they can improvise and can work on the taste

Food: 2.5/5
Ambience:4/5
People:4/5"
24-09-2025,07:25:10,No,"Hyper Local is the perfect place for a Saturday night for a party scene. Great ambience, a dance arena with a good dj and a tv screen for those cricket buffs in d group. They have everything for everyone. The fries are a must try with the lavish assortment of drinks served here."
25-09-2025,08:25:10,Yes,The experience here was so good. The managing staff were really polite to every single person. the food was wayyy too good and the ambience was beautiful too. Had a lovely experience.
26-09-2025,09:25:10,No,A great place to have fun good food variety of choices grand menu caring staff.wonderful ambience the best part I liked about the place in the use of space for marketing and customer handling everything is just superb staff were very polite and friendly
27-09-2025,10:25:10,Yes,Best place to party in town hyderabad Gachibowli SLN Terminus... Great service.. Good food.. Nice ambience.. New place in SLN Terminus.. We had a great time with my friends.... Outside area looks amazing.... Thanks you so much guys team hyper local........ See you soon.........................
28-09-2025,11:25:10,No,"I had the worst experience here on April 5th, 2019. I came here with my friends. They first served cold non veg platter. However, the worst came in when we ordered Momo's. The container had three cockroaches running around. We returned it immediately. The music was pathetic as well. We left the place as soon as we could."
29-09-2025,12:25:10,Yes,We liked the chhole bhature as it was not at all oily. They serve good Italian dishes as well. Pizza crust is baked well. Service can be improved.
30-09-2025,13:25:10,No,"Bartenders are very courteous and well behaved. Great place to hangout on Saturday night.
Good crowd and beautiful indoor and outdoor seating is available.
Service is really good.
Starters are good!"
01-10-2025,14:25:10,Yes,"They have this amazing IPL offer
600 for 4 pints & french fries
Nice ambience
A bit expensive otherwise
The view is really good spanning the whole city"
02-10-2025,15:25:10,No,"Oh my God, what a horrible place. They have cordoned off small place in the corner and made that a bar. And in the name of making a bar all they have done is put some tables and very high volume speakers inside. They serve cocktails, but I would rather drink water than those cocktails. 4 of us, ordered 8 cocktails and two drinks. Cocktails including lit (a glass of Ice and very little juice, cost 650) sotb, (a glass of Ice with a little of some another juice) old fashion (even smaller glass of Ice with a slice of orange) and pinacolada( this I've no idea what they put for the white color, apart from that it was bad juice again). 3 of us were not even a slightest bit high.

All this said when asked for way to washroom you are directed outside to the mall washroom!

Again that being said, when the bill came it seemed a little strange to me (we had two zomato gold discounts) when asked why they have not included the highest price drink in the 2+2 discout the answer strangely was- ""because its the highest priced drink!!"" (did not even act as if it was the mistake accepted it square faced that it was a ruse to cheat your customer) when I implored further the waiter went inside and got it corrected!

During all this while the place is so loud and there is no place in the pub to even make the waiter understand of what we are saying to which we had to go out of the place to have that bill conversations, I guess that too is the part of the cheating plan.

Be aware people. Avoid this place."
03-10-2025,16:25:10,Yes,"The drunch trend has picked up in Hyderabad and Hyperlocal has joined in too.
The ambience is good although the place is pretty small and a bit cramped up. The utilisation of the limited space is done well. A good place to chill with your drinks and watch the sun set.
Moving on to the food: we tried the newly launched Drudge menu. Priced at Rs.1200, this was an expensive affair. However if you are early I.e before 4:30 pm then you can avail the same drunch for ₹ 799.
They had a theme which Revolved around Delhi Street food.
The drinks menu was lovely and so were the drinks. We tried a couple of them and the mocktail of the day was the kiwi mint cooler.

The buffet Consisted of golgappe, Dahi bhalle, Sev puri, bruschetta, mini veg and non veg pizza, Dahi kachori, chole bhature, red Thai curry with rice, chicken tikka, fries, noodles and chicken tikka pockets.

Golgappe, Sev puri and dahi bhalle very really tasty and had that typical street food taste. Dahi kachori was a complete let down.
The bruschetta stood out and pizza was average.
Chole bhature were okay but the bhature weren't crisp.
The red Thai curry was a complete let down and tasted like a Chinese preparation.
Noodles were randomly kept with no gravy.
The chicken tikka pockets were dry.
The chicken tikka was good and marinated very well.
Overall the management needs to put a lot of thought in the menu planning as it the menu as a whole didn't go together. The idea of having so many chaat items for a drunch menu just doesn't sound correct.
The music was extremely loud for the place.
Overall we had a below average Experience.

Based on the drunch menu I would rate it 2.5/5"
04-10-2025,17:25:10,No,"Been here with office colleagues, overall a good place to hangout with a gang. But the sitting arrangements during day time is very tight as people would want to dine inside rather than out in the hot sun.

The food was excellent in taste, The chicken dum biriyani had a very different taste and I loved it."
05-10-2025,18:25:10,Yes,The service captain Roshan was very friendly and helpful to order non veg plater mutton curry and chicken Biryani and drinks very good I am very happy thanks Roshan visit again
06-10-2025,19:25:10,No,Lovely place with decent ambience the food is really good one of the best service in the city in hyper local roshan was really amazing overall ouder dahi kebab chilly paneer super spicy wings really very good thanks roshan will visit again
07-10-2025,20:25:10,Yes,Want on Saturday night has a good outdoor seating the service staffs where helpful quick service hot @ fresh food was good fish tikka mutton glooti smoked chicken pizza was excellent overall I have an awesome experience service is very nice thanks Roshan will visit again and again
08-10-2025,21:25:10,No,This is a quite happening place with good food and perfect ambience order tawa fish fry and chicken tikka and pasta verry good service all so very good thanks Roshan coming agen
09-10-2025,22:25:10,Yes,Simple and elegant ambience polite staff food was really verry good music also good food menu verry less add more food menu service was verry good thanks Roshan coming agen and agen
10-10-2025,23:25:10,No,"The place is good not the staff (untrained), few of the staff behave like we owe them some money and they are doing a favour for us , even though music and ambience are good"
11-10-2025,00:25:10,Yes,"We went for a birthday party, we ordered the drinks , the alcohol was very less so I called the bearer, informed about my issue. And guess what he said “Apke paise se Bacardi or coke hi milega “ and drink was for 349, what I paid for that drink!

Although the manager was sweet enough to get me another drink."
12-10-2025,01:25:10,No,"Simple and elegant ambience ,
Polite staff ,
Food was really good ,
Especially the non-veg platter must try theme !
Comfortable seating .
They really make the best and must try cocktails, they just enjoy serving their new trials with cocktails , served as complimentary for me when they tried it and the immediate minute it’s worth an order of it !"
13-10-2025,02:25:10,Yes,Its a decent place for dinner. Decors and the service is average but the food is good. And the bar is fully loaded with great drinks. And the offers are also very attractive.
14-10-2025,03:25:10,No,"Tried two places in same venue on Saturday evening. In Hyper Local first, Seated outdoor as inside is little loud to my taste at 6:30pm.Ordered drinks and snacks, spicy chicken wings very hot, average taste (3/5), chilly cheese toast-drab dry (3/5). Drinks front my friend ordered small rum since its happy hour got one plus one, I got my beer then as last order for happy hour ordered large vodka, after getting one when asked for plus one - reply is oh we assumed you asked us to make one large out of two small!!!!!!. Now OK I can forgive that its misunderstanding suddenly we get the check asking to pay up while still having our drinks. When told we have not asked for same and may be want to eat and drink more reply received is oh but we have policy after happy hour everyone has to pay and if required restart new billing.

People who made this place have spent money sadly should have visited good places around world to see its not only ambiance to nonsense music but food quality and service quality which makes reputation. Good bye for ever."
15-10-2025,04:25:10,Yes,I had a very experience related to the hygiene of the place. We were in the balcony when we saw cat walk through the separation (it separates balcony from the bar). We told the person serving us and he said that the cat often comes here and does nothing. You don't have to worry about anything. Till that time we had ordered our food. But seeing the cat walk by and no one batting an eye we cancelled the order and walked out.
16-10-2025,05:25:10,No,"We have ordered Mutton Galouti, Chholey calzone, Pesto roast vegetables pizza and Penne arrabiata (chicken). The detailed review are as follows:
Mutton Galouti: Enriched with spices, made up of succulent meat. Don't try if you don't like spicy food.
Chholey calzone: A treat to the taste buds. Kulcha pockets filled with chholey.
Pesto roast vegetables pizza: A thin crust pizza with adequate amount of toppings.
Penne arrabiata ( chicken added separately ): Nice cheesy pasta loaded with vegetables and chicken.
Nice ambience and satisfactory service."
17-10-2025,06:25:10,Yes,We are at hyper local for lunch and was really great experience. Had order sahi malai tikka. mushroom. corn pizza. Chicken salad & chicken biryani was amazing the offer was really really amazing and awesome service provid me for Mr.Nitish kumar and good ambiance. And recommend for all and. Will visit again definitely thank u for the great experience
18-10-2025,07:25:10,No,Great place to hangout....music choice is also better.one can thoroughly enjoy over there..Mr nitish Kumar who was serving as a perfect gentleman.really liked the service..must visit place.
19-10-2025,08:25:10,Yes,Prefect ambience.tasty food.awesome crowd.Nitish kumar served us very well.A must visit place in hyderabad.had a great time here with friend.everything here was just perfect......
20-10-2025,09:25:10,No,Service is good by Nitish..excellent Ambience and testy food..Worth trying all the Beverage.. timely service and politeness by staff..... worth trying this place especially on Saturday
21-10-2025,10:25:10,Yes,Always have good time at hyperlocal. This time served by Nitish and had good service.very polite and recommends best food based on your choice.. good atmosphere
22-10-2025,11:25:10,No,"Priced reasonably like all other cafes nearby.
The food was good. Full marks for presentation.
The service was great.
The ambience was good.

All in all, it's a good place to hangout. I'd rate food 3/5 though.
Ambience 4/5.
Location 4/5."
23-10-2025,12:25:10,Yes,"Crap food, less varities, and no drinks in buffets. Not recommended at all. Not recommended at all. Not recommended at all. Not recommended at all."
24-10-2025,13:25:10,No,"Had a great time dining at hyper local. The Non-veg platter, chicken tikka and Assorted wings,were very tasty all food.. Our server for the day, Nitish Kumar was very prompt and friendly."
25-10-2025,14:25:10,Yes,"One of the worst restaurants in Hyderabad. Very bad service and they didn’t have most of the things that they specified on their menu card. Took friend for lunch there thinking to have good time, but was one of the worst times."
26-10-2025,15:25:10,No,"Visited Hyper Local for their newly launched Drunch buffet. The buffet spread is valid for weeekends and costs nearly 1200/- per person. The place itself is located in a good, open area inside SLN terminus and has both indoor and outdoor sittings to offer.

My experience with their food was decent. The Drunch layout comprised of North Indian inspired starters such as Dahi Bhalle, Dahi Vade, Gol gappe as well as Papdi chaat. I would have to say that they gave a decent shot to all these things. My favorite of the lot was their Golgappe.

Speaking about their main course, they had a really limited options consisting of Chole Bhature, Veg Hakka Noodles, Red thai curry, Chicken pizza, Steamed Rice, Chicken tikka, Chicken wings and Chicken pockets. Looking at the price of the drunch, I feel a bit more items should have been on offer. Their Chicken pizza and Chicken tikka were simply delicious. However, they need to work upon their Thai curry and the availability of other items in the layout.

The best part about the place was the drinks section. Loved the preparation of Wet Garden cocktail, Sangria and Cranberry Cooler. Special mention to the bar tender for a lovely range of drinks. One can give a try to their drinks whenever you get a chance to visit the place.

All in all, the experience would have much better if there would have been additional veg appetizers and a few main course dishes. Happy eating. :)"
27-10-2025,16:25:10,Yes,"Hyper Local is situated in one such building which has various lounges and pubs. Despite that it has a reputed name and hype.
The place is widely spread evenly with three sections. Two sections on the inside and one section in the outer rooftop area.
The first inside section is inspired by the retro style whereas the other section is nearer to the bar. The two sections are contrasting with each other. The bar area is lighted up and you can grab your drink from there and even enjoying the bartender or the barmaid making your drink.
Hyper Local has introduced the trending ""Drunch"", a sundowner party on Sundays from 3pm to 7pm.
It includes unlimited food and drinks in Rs 1200/_.
The food for the drunch has a selected menu which comprises of starters, main course and dessert.
The drinks menu is wide though and has classic presentations.
Coming to food.... The menu is inspired from the Delhi region thus has the typical Delhi Street Style starters like Gol Gappe, Papdi Chaat, Matar Kulche,
Chole Bhature, and Dahi Vade.
The main course has a subtle style including Thai red curry, noodles, rice, chicken pockets, chicken tikka.
Dessert had the yummiest chocolate pastry which was very soft and yumm.
Drinks were amazing here. My personal favourite was Pina Colada, Fall Alert and Sangria wine from the menu.
Hyper Local is also streaming Live IPL matches so its a perfect blend of enjoying the match with food and drinks at your service at a place with lit Ambience.
Recommended!!!"
28-10-2025,17:25:10,No,I tried to visit the place and asked the waiters if we can use the 2+2 on drinks for non alcoholic drinks as well. The waiter informed us that it is not possible but if we want we can switch to 1+1 for starters. Then a new waiter came and upon ordering he informed us that this is impossible but what was even more frustrating was that he started speaking in Hindi despite the fact that it was obvious that we don’t speak Hindi. Of course we left immediately and don’t think that will ever come back.
29-10-2025,18:25:10,Yes,I went there two times both for lunch.. first time food was very tasty and service was great but second time there was a little rush which detoriated the quality of food and service both a little bit. But overall nice place and a must visit
30-10-2025,19:25:10,No,"Situated at the top floor of SLN terminus along with food court area.
Ambience and decor is pleasing.
Buffet doesn't do justice to price paid in terms of variety and service. We had to wait for bowls, spoons and refill of chutney etc.
They serve one veg soup, 2 veg starter, Live pasta which was also not upto the mark, 3 curry, Rice,biryani and different bread option. Gulabjamun and ice cream in dessert."
31-10-2025,20:25:10,Yes,Nice and friendly place. Food was tasty and delicious. Service was very slow. Not able to manage for a bigger crowd of 15 people. Overall a decent place for food.
01-11-2025,21:25:10,No,"This place is within the SLN mall in Gachibowli. We took the outdoor seating, the ambience is fantastic. Had couple of bears with fries, chilli paneer, dahi kabab and spring rolls. The chilli paneer was very tasty , kabab a bit sweet for my taste buds. I feel the good options can be increased, overall good experience."
02-11-2025,22:25:10,Yes,"U will not find many veg items here. But the biryani quantity wise, it will be adequate quantity for both people. We ordered green veg gulati (not so good) and one veg biryani."
03-11-2025,23:25:10,No,The ambinece is Greet for a weekends night party the outdoor siating the Food is Greet verry fraindly staf thanks Roshan coming agen and agen
04-11-2025,00:25:10,Yes,The ambience is great for a weekend night party. The outdoor seating view is super. Staff is friendly and very interesting dishes to choose from. The tacos are the best on the menu. Do try.
05-11-2025,01:25:10,No,"Ambience is good but not a lot of food options are there. Tried there mocktails which could have been better and the food was okay.
Increase the food and drinks options."
06-11-2025,02:25:10,Yes,"Best place to party
Pro
1.tastey food
2. Pizza especially chicken tikka pizza was best . The crust and the toppings are great.
3. BIRA is available
4. The bartender's bartending skill and dance is awesome
5. Overall Experience was good.
Cons
1. No dance floor
2. The space itself is bit congested .
3. We went for 1+1 buffet offers with gold but it was not there despite the offer being shown in Zomato."
07-11-2025,03:25:10,No,So quit place nice food butter chicken momos mutton Shrek Kabab pasta verry fast service verry fraindly staf thanks Roshan coming agen and agen
08-11-2025,04:25:10,Yes,This is a quite happening place with good food and perfect ambience with the added outer seating.Menu options are limited but the taste is very good.You should have a prior reservation in case if you are too many people.It has good music along with a teeny tiny dance floor.
09-11-2025,05:25:10,No,Lovely place with decent ambience. The food is really good. One of the best service in the city in hyper local Roshan was really amazing. Overall I have an awesome experience. Good team and l will visit again
10-11-2025,06:25:10,Yes,Undoubtedly the best place to have ice creams nowadays is Cream stone. Near to DLF and many hostels. Polite staff and friendly. Always crowded 😄
11-11-2025,07:25:10,No,Always love to swiggy this food. Nutella brownie and ferrero rocher is amazing. Well packaged and well sent. No issues till date except i gain weight. A bit fan.
12-11-2025,08:25:10,Yes,"The staff was polite and friendly. The quality has been Upto the mark at creamstone from the beginning.


The taste of the ice cream was also amazing and so was the ambience but it was a little crowded than expected but it was worth the visit.

Keep it up creamstone gachibowli"
13-11-2025,09:25:10,No,"Twisted Mango, Mango famous within summer season. This summer you had Mango or not? Guys you should taste this mango flavor. I am sure mango lover will like this."
14-11-2025,10:25:10,Yes,"I had Death by Chocolate from here. I can’t find words to describe it. It was so good.

Taste 5/5
Amount 5/5 It will be hard to finish by only one person.

I already had three times by now and having more.

Recommended."
15-11-2025,11:25:10,No,Just because of a silly reason your customer care executives are talking about rules and ruthlessly saying customer has to bear the costs for uber mistake.
16-11-2025,12:25:10,Yes,"Staff is very polite and helpful.
Services provided is simply amazing.
Decor is comfortable.
The menu contains variety of flavours and each one of them has unique taste to offer.
Prices are pretty decent.

Do try their Tiramisu Chocolate & Hot Choco Fudge. I wish if they served more quantity in the same price."
17-11-2025,13:25:10,No,"Had the best of icreams at #creamstone🍨. We went there around 2 in the morning. .
They have different flavours to pic from. We had alfanso, fruit exotica and ferrero rocher. Exquisite desserts with unique taste. I loved the alphanso. They chopped these mangos over the yummy icecream.
Highly recommended. 😇"
18-11-2025,14:25:10,Yes,We Ordered alphonso ice cream.. we got it with only 2-3 pieces of mango.... This is not expected from cream stone. As we r regular customer.
19-11-2025,15:25:10,No,Willy Wonka is my favourite. It is so Delicious and so chocolatey. The taste is so good and the choco chips are so crunchy. And the Brownie is so good. Totally it is Fab
20-11-2025,16:25:10,Yes,"This place is heaven for ice cream lovers... Used to visit this place Everytime after having biryani in paradise... 🤪.. Best part abt them is, they prepare orders on stone counter only so u see things live happening..."
21-11-2025,17:25:10,No,"It's summer try to grab this delicious Alphonso mango Icecream..I loved it💯
I thoroughly enjoyed having this one. This is to all the mango lovers out there😋"
22-11-2025,18:25:10,Yes,Quality was bad ...they just scoop ice cream
23-11-2025,19:25:10,No,I ordered death by chocolate ice cream and as expected the taste was awesome and the best part was the delivery packing it was so nice that ice cream did not melt a bit also. Overall a good experience.
24-11-2025,20:25:10,Yes,"The ice cream is really good, the ambiance is cute and the staff is courteous, no complaints as such. I like my ice cream to be a little subtle sweet but would highly recommend this to all the ice cream lovers."
25-11-2025,21:25:10,No,"Do I have to write something about this? Ofcourse, all of us love it. I especially love their Alphonso mango 😋. Really like their nutella brownie as well."
26-11-2025,22:25:10,Yes,I liked the way they present and the staff were all ladies who prepared the order. Ice cream was too good that I felt better than naturals at that time. I ordered fresh fruits and nuts and it was amazing.
27-11-2025,23:25:10,No,"Rich taste. Exotic flavours !!

It’s my favourite place for desserts and birthday cakes

Would definitely recommend everyone to try their ice cream cakes !!"
28-11-2025,00:25:10,Yes,"Very good concept and unique flavours ! My personal favourite is fruit exotica and tiramisu , would certainly again and again just to have these two flavours.

Eagerly waiting for season special Alphonso ice cream !"
29-11-2025,01:25:10,No,"I've had a number of ice creams here, and all the time they're different flavours, but nothing can beat their forever amazing brownie break. Absolutely love it."
30-11-2025,02:25:10,Yes,"When you’re craving ice cream and a burst of fresh fruit and nutty flavours, Cream stone is my go to. I always order the green apple ice cream with nuts but when I placed an online order that wasn’t available. So I picked the fruit and nut overload and it was heavenly. The rich texture if the ice cream combined with the fresh nuts is a delight. Cream stone can never go wrong!
Taste: 5/5
Service: 5/5"
01-12-2025,03:25:10,No,Had their nutella brownie ice cream in a cup. Great tasting. It got delivered with proper packaging and dry ice. Great to the taste. Just wish they were priced bit lower :) Will definitely try their other offerings.
02-12-2025,04:25:10,Yes,Basically i Hail from kolkata...my in-law gave a treat at this plc...just fell in love with this plc...eagerly waiting for opening their outlet in kolkata....
03-12-2025,05:25:10,No,"I have ordered nuts loaded ice cream and also dry fruit ice cream. Really both ice creams taste was worst. They have added more anjeer rather than other dry fruits.Really I didn't feel like I am eating ice cream because of anjeer. I never going to order ice cream from cream stone. People who wants ice cream taste don't go for cream stone dry fruit, nuts overloaded and Afghan ice cream.price also not reasonable."
04-12-2025,06:25:10,Yes,Its a awsm experience...i just love creamstone's ice cream..very fast delivery nd never delayed me order....i wish it will remain same..ice creams are so tasty and once someone order frm here am damn sure they never think to go to another icecream shop to eat icecream.
05-12-2025,07:25:10,No,My fav past time and this is mine nd my bestie’s favourite place to chill out. I do order any tine required and their delivery packaging is even quite good. Best part is it is opened till 1 am
06-12-2025,08:25:10,Yes,"Never disappoints me. Always up to my expectations. Great choices and I love the extra bits like the oreo's, m&m's etc to choose as toppings."
07-12-2025,09:25:10,No,"Good place to order ice cream
#hyderabad #iceCream #lovers #milksheaks #lovers #try #it #from #hrere .. where The Cream Stone Gachibowli hyderabad"
08-12-2025,10:25:10,Yes,"Doesnt entertain ordered placed through food ordering apps. Had to wait for 45 mins before cancelling the order. I even talked to the cashier.
After assuring the order will be ready in sometime, there was no update."
09-12-2025,11:25:10,No,"I did not have a good experience here. The service wasn't good. The ice cream looked good, but I didn't like the taste. Too many nuts. The listing in the menu was a bit misleading, and didn't have anything mentioned about nuts."
10-12-2025,12:25:10,Yes,"Great taste, Nice quality, Affordable prices, Effective varities, plus Zomato on time delivery. I order here almost daily. Only problem with this place is Caution : you will get addicted for sure."
11-12-2025,13:25:10,No,If you are an ice-cream lover you might have already been here. Cream stone is one of the best places to get many variety flavoured ice-creams at anytime.
12-12-2025,14:25:10,Yes,"I am wondering if I had ordered thick shake or an ice cream.. thick shake will have better consistency than this.. most of my previous orders were in the same condition, yet I gave them 3 or 4 star considering the reputation of the brand .. NOT ANY MORE. Spending 150+ on something like this is utter waste.. IF YOU GUYS COULDN'T PROVIDE ICE CREAM IN PROPER WAY THEN PLEASE STOP GIVING HOME DELIVERY.. despite of the fact that there is hell lot of dry ice in the package the ice cream came was in that manner. I wonder if I can actually call this as an ice cream. Some times u guys forget to keep dry ice and sometimes the ice cream gets completely melted ..... NOT SATISFIED with your ice cream. . Not worth spending a single rupee on this one.

I was trying to take a pic and then this happened. I didn't keep pressure while holding. You can understand how liquid the consistency is just by looking at the picture. I didn't had a single spoon of ice cream from it and not a single drop of it fell out. Both quantity n quality was not good. I understand that ice cream melts but not at this rate. I place was less than a km away and delivery guy can reach in just 3 minutes. Despite of the distance and presence of dry ice, the ice cream melted completely."
13-12-2025,15:25:10,No,"The quality is good,
But found hair in my order which is not good , please be sure the food is good while delivering it !!!!!
Hope it would be better next time !!"
14-12-2025,16:25:10,Yes,"I used to crave for the place before I visit, and now it seems the waiting was worthy. In each bite I can feel the delicacy. But we had full stomach when we ordered fruit overloaded and chocolava. But I would suggest for one for two people."
15-12-2025,17:25:10,No,Awesome ice cream shop. Had waffle nutcracker and lichi lake. Would recommend to all. Taste was good and quite budget friendly. Try out magic pops if you have not tried before.
16-12-2025,18:25:10,Yes,"Though busy but an awesome place to hang out. Grab some delicious combinations of chocolate & Nutty ice-creams, shakes, waffles and you could probably have the best ice-creams to satisfy your cravings."
17-12-2025,19:25:10,No,"One of my favourite cream stone. Loved the taste with brownie ""Chocovala"". I was completely satisfied with the Chocovala . I will suggest this to my friends, they can also enjoy this same feeling."
